task,gt,f1,f2,split
task_2788,0,0.5150763266102678,0.1551837272918776,test
task_2789,0,0.023215345140874394,-0.08041092788647752,train
task_2790,0,0.1913273170911744,0.31620117289948513,train
task_2791,0,0.40338778116192064,0.4667162545796379,train
task_2792,0,0.4034394197980687,0.3039899227155561,test
task_2793,0,0.4797560082110018,-0.08210286059856814,train
task_2794,0,0.5811578143206351,0.5695503856622287,test
task_2795,0,-0.12226565523537608,0.17064797768745366,train
task_2796,0,0.13411644117062102,0.4386367207363122,train
task_2797,0,-0.19333853897771358,0.13704786766960553,train
task_2798,0,0.2377289417069146,0.01989628434603355,train
task_2799,0,0.40175685346167817,0.17805616639634453,train
task_2800,0,-0.10275083396081525,0.06104063445723615,train
task_2801,0,0.10206058696318457,-0.15670990985712646,test
task_2802,0,0.08708459335481317,0.24203669510602654,train
task_2803,0,0.10398488717805983,0.14086226613748903,test
task_2804,0,0.15077360266030937,0.5919732284923607,train
task_2805,0,-0.00214032903495856,-0.1756788454779447,train
task_2806,0,0.07537682988364883,0.06033177498427608,train
task_2807,0,-0.04724330819003364,0.5208963861306317,train
task_2808,0,0.16993036867993733,0.3605147629876475,train
task_2809,0,0.3073247506936876,0.46540803104887235,train
task_2810,0,0.33335040433489244,0.2028016414318099,test
task_2811,0,0.12730196738421495,0.13546184383048682,train
task_2812,0,0.20653355272593882,0.39452457307611777,test
task_2813,0,0.3853764712778741,0.48022521329093193,test
task_2814,0,0.27559749369651254,0.13607428124000273,train
task_2815,0,0.35748833171932515,0.5416480938943307,test
task_2816,0,0.4060727150924015,0.3381422310758778,train
task_2817,0,0.24636848789696364,0.04707147705368156,train
task_2818,0,0.05715507879069642,0.44739118104813946,test
task_2819,0,0.21041521252953224,-0.10630844662502209,train
task_2820,0,0.13072842696211567,-0.04669011488093194,train
task_2821,0,0.5553019649196673,0.26342383056189744,train
task_2822,0,0.1883926118884039,0.12713735969898743,train
task_2823,0,0.5142417599474711,0.028710087961742292,train
task_2824,0,0.2440122648913396,-0.17849309301975808,test
task_2825,0,0.1723101719981741,-0.13784459122960246,test
task_2826,0,0.3035468353521209,0.21974254955031391,train
task_2827,0,0.35146297339720867,0.18894910216144048,test
task_2828,0,0.23595621938963582,-0.15809787611362086,train
task_2829,0,0.39235745126061633,0.1971684660816325,test
task_2830,0,0.0273251603770496,-0.09266812911296429,test
task_2831,0,-0.060126147650455763,-0.006409819158279373,train
task_2832,0,0.04238943009380164,0.05999674454533693,train
task_2833,0,0.05060578875136543,0.02864396087693938,test
task_2834,0,0.36183935579509907,0.5251804194187308,train
task_2835,0,0.06203826994956871,0.24925475122561383,train
task_2836,0,0.15214405830116867,0.36237878788297034,train
task_2837,0,0.24349347514235356,0.26210626396960873,train
task_2838,0,0.411240737234879,-0.0051346100219510915,train
task_2839,0,0.1269946032063375,0.3816928909926399,test
task_2840,0,0.24962704239087044,0.05379016953914942,train
task_2841,0,0.4193061738444293,0.5692258633397622,test
task_2842,0,-0.06653636884926889,0.42655760833536993,train
task_2843,0,0.23402035569684596,-0.04940036577655324,train
task_2844,0,0.3178171546554321,0.055734603576851754,test
task_2845,0,0.2113555491151775,-0.004684812039703307,train
task_2846,0,0.013710466654086984,0.24278233015104986,train
task_2847,0,0.2591301422239811,0.154776668069564,train
task_2848,0,0.1417073838666127,-0.15902624177784197,train
task_2849,0,-0.15194985955561852,-0.05160504362744017,train
task_2850,0,-0.043143371728487256,-0.06799172990521518,train
task_2851,0,0.17841662920665524,0.10877684451288677,train
task_2852,0,0.23262769651912343,0.10333493961650138,train
task_2853,0,0.24205564993211634,0.3855398589710414,train
task_2854,0,-0.025488774490319083,-0.08868053439195533,test
task_2855,0,-0.003749433939713359,0.3926198421901691,train
task_2856,0,0.09353933293393296,0.14887322986205515,train
task_2857,0,0.3668200714860919,-0.06483080000846358,train
task_2858,0,0.23872254053923053,0.25084447773884766,test
task_2859,0,0.020575756171285237,0.001230624294186633,test
task_2860,0,0.6480911841724981,0.2827084124195339,train
task_2861,0,0.34771020013408493,0.053869489699920836,train
task_2862,0,0.32517455324945543,0.29841995839193836,train
task_2863,0,0.3965265115622529,0.3072460666352002,test
task_2864,0,0.8071530640288935,0.35913650867943275,test
task_2865,0,0.05785778159270938,0.0280710558560949,test
task_2866,0,-0.09179535394277594,0.2910528344802079,train
task_2867,0,0.1475870487960459,0.43426077077910236,train
task_2868,0,0.0900577950879284,-0.010823716725337607,test
task_2869,0,0.34721063138691866,-0.025019268109170822,test
task_2870,0,0.17420078567384134,0.151991595533438,train
task_2871,0,0.05341766880762275,0.26691799569209224,train
task_2872,0,0.07120856879123288,0.12299593359496089,test
task_2873,0,0.27596579917832287,0.035715317497067245,test
task_2874,0,0.24309764761950828,0.06426818455395905,train
task_2875,0,0.09322302936276741,0.053813625702785445,test
task_2876,0,0.05597979012853707,0.24712837388035744,train
task_2877,0,0.1909627381400404,0.20742418490123174,test
task_2878,0,0.19633561803005012,0.44359699713558537,test
task_2879,0,0.3523269551376045,-0.26423204404534967,test
task_2880,0,-0.007623525272486498,-0.14277744497063338,train
task_2881,0,0.38056410672454144,0.2891412585097469,train
task_2882,0,0.08706332089929328,0.37034454275494816,train
task_2883,0,-0.03754555382491742,0.20752454058493014,train
task_2884,0,0.22823093882628848,0.04049947467086845,train
task_2885,0,-0.05019974569505331,0.20558911366528854,train
task_2886,0,0.19728455369331968,0.4106890677301019,train
task_2887,0,-0.01615067224129424,0.14558840471701254,train
task_2888,0,0.15637889902832008,0.2686685629989091,test
task_2889,0,0.09904202337258779,-0.03225014246934724,train
task_2890,0,0.304717161771836,0.3340590002551247,train
task_2891,0,0.13480669441022253,0.7912633703915666,test
task_2892,0,0.0057236390414106,0.6551361472394454,test
task_2893,0,0.19480559355293886,0.20340103859305303,train
task_2894,0,0.718366484099612,0.26419753449312694,test
task_2895,0,0.08633781063651214,-0.09422180817896841,test
task_2896,0,0.2444318356880867,-0.31207348609195024,train
task_2897,0,0.38412643547159486,-0.24651954680547494,train
task_2898,0,0.1570125968623361,-0.05543604125170931,train
task_2899,0,0.13331330695105992,0.17058765111168564,train
task_2900,0,-0.025928012856788474,0.2627585750802536,train
task_2901,0,0.07761456182407929,-0.12182549820303634,train
task_2902,0,0.35238207549301737,0.012209214570852861,test
task_2903,0,-0.09536610181002697,0.47298751450867194,train
task_2904,0,0.0821000098346286,0.10845334440415823,train
task_2905,0,-0.0047314525300363175,0.2482509512555096,train
task_2906,0,0.12444152024724371,0.16672699245418152,train
task_2907,0,0.19754336152701446,0.2554058001939055,test
task_2908,0,0.4029531637559024,0.18248103858028059,train
task_2909,0,0.22503937770483182,0.45042849310117367,train
task_2910,0,0.2996097480641466,0.26169375942278456,train
task_2911,0,0.20303384580382772,0.6666283247782647,train
task_2912,0,0.17231463157371696,0.1831828754941523,train
task_2913,0,0.3516728910417249,0.5260133158125487,train
task_2914,0,0.17637779191313369,-0.005680163945903871,test
task_2915,0,0.009514287969207252,0.18431884274699475,test
task_2916,0,0.396094376596092,0.006520438048122218,test
task_2917,0,0.2778521561418365,0.24257171803735153,train
task_2918,0,0.234049755066912,-0.2164920540811256,train
task_2919,0,0.10612673121291055,-0.034267790170733836,train
task_2920,0,0.1743794093926147,0.5718666347353292,train
task_2921,0,0.38634368541113406,0.08784959860577445,train
task_2922,0,-0.11762094015676033,0.08504232954712712,train
task_2923,0,0.3676338624235366,0.23453487114029112,test
task_2924,0,-0.03357645513433333,0.31029676611988405,train
task_2925,0,0.3495276092335845,-0.1285039326222323,train
task_2926,0,0.4989029116002921,0.24812794318999667,train
task_2927,0,-0.05513245699184066,0.11853685014235363,test
task_2928,0,0.18098736613236746,0.15660841444484716,test
task_2929,0,0.3738520809003528,0.20148174575540215,train
task_2930,0,0.22126450626025537,0.3634291771276991,train
task_2931,0,0.007839672404117204,0.3619661598847047,train
task_2932,0,0.44375198897426327,0.16064115903939669,train
task_2933,0,0.16929569045039863,0.19928513737124517,test
task_2934,0,0.36389258403219793,0.06294648634313987,test
task_2935,0,0.5956575194307825,0.11020528457179213,train
task_2936,0,-0.007126690301108685,0.2442640426627006,test
task_2937,0,0.31375858468739526,0.2696314925340218,train
task_2938,0,0.3869700968386388,0.2648494699354181,train
task_2939,0,0.13306272732730265,-0.1528832272305603,train
task_2940,0,0.5221755015485613,0.48202198961242854,train
task_2941,0,0.4341340532732028,0.4617524005723604,train
task_2942,0,0.524531339149372,0.41688679095610537,train
task_2943,0,0.031810820986989896,0.13792314370112563,train
task_2944,0,0.4621092278515695,0.24784347443516375,train
task_2945,0,0.20560621918546185,-0.31217311023366906,test
task_2946,0,0.23051163028814772,0.3294769227021893,test
task_2947,0,0.2758433517794743,0.27532277222992085,train
task_2948,0,0.0620737586406889,0.43208614189804506,test
task_2949,0,0.20813185572341075,0.19712632259593543,train
task_2950,0,-0.05153046061473143,0.3573235624717223,train
task_2951,0,0.25424676924497747,0.3231181830599462,train
task_2952,0,0.27034376381629516,-0.014809467008004562,train
task_2953,0,0.3337877095523421,0.16896238718130632,train
task_2954,0,-0.0511223392812572,-0.00910719049874037,train
task_2955,0,0.3725054745547455,0.1367100388574236,test
task_2956,0,-0.049831744230908054,0.27536278306932327,train
task_2957,0,0.13589527610663338,0.32558780025874,train
task_2958,0,0.48870710857416133,0.3101247865269287,train
task_2959,0,-0.052336348898292806,0.2817193332639208,train
task_2960,0,0.10266658154798265,-0.15818362120573787,test
task_2961,0,0.3287694016384709,0.5381221620203815,train
task_2962,0,0.35210589589267494,0.43890793206493056,train
task_2963,0,0.0007775875071314997,-0.025898992762776935,train
task_2964,0,0.11728967659053369,0.21856789291696702,train
task_2965,0,0.394563555786039,0.4878293559535845,train
task_2966,0,0.26776126099584563,0.24870846210616923,test
task_2967,0,0.2704794462771978,0.45743851117063106,train
task_2968,0,0.27387278573380075,0.4394386275726283,test
task_2969,0,0.11591246259413834,0.15713301566030236,train
task_2970,0,-0.12631919660662616,0.33197409743493966,train
task_2971,0,0.21598756805357078,0.2614408868095752,train
task_2972,0,0.16213551019113043,0.1324112743921681,test
task_2973,0,0.02838884014634424,0.4771803886609273,train
task_2974,0,0.0960556019705836,-0.03315706044767358,train
task_2975,0,0.18270598571923374,0.39412250698277573,train
task_2976,0,0.3326881045943718,0.038299254942293165,train
task_2977,0,0.5074645539696421,0.40270168399675466,train
task_2978,0,0.3748260342571119,0.7728762986997095,train
task_2979,0,0.5741566069048156,0.3024174871769018,test
task_2980,0,0.09257756271899509,0.18321223609446974,test
task_2981,0,0.16854682233070606,-0.323917386025475,train
task_2982,0,0.25335773870333644,0.12966355675623714,train
task_2983,0,0.07117649248027344,0.3124195658986745,test
task_2984,0,0.1712534658448035,0.22535183139190523,train
task_2985,0,0.3161508997896972,0.3670767311823553,train
task_2986,0,-0.0014620611795578553,0.17370811702601915,train
task_2987,0,-0.010536602955010105,-0.03733336073022503,train
task_2988,0,0.40376491739296844,0.014898973306363972,test
task_2989,0,0.28476103001165737,-0.05459634252739198,train
task_2990,0,-0.031629803234912046,0.1550297367407983,train
task_2991,0,0.1886424198107745,0.5010578139128681,test
task_2992,0,0.14490891747698773,0.525499812866965,train
task_2993,0,0.09913034851937103,0.52124809092595,test
task_2994,0,-0.12154601732912979,0.3138866607609315,train
task_2995,0,0.2186670969211778,0.433456436113326,test
task_2996,0,0.280792496096963,0.2566711245929107,train
task_2997,0,0.08129506708730228,0.2785625526220005,train
task_2998,0,0.6054300623099853,0.1354174525652217,train
task_2999,0,0.41557942944328685,0.09099202152183006,train
task_3000,0,0.1937118660838727,0.27430039080397683,test
task_3001,0,0.4571200021122077,0.4828230685508431,train
task_3002,0,0.10855016854791626,0.001862461355654016,test
task_3003,0,0.1786530042137236,0.3186411395133436,test
task_3004,0,-0.08998328954416779,0.19531227373825114,train
task_3005,0,0.18141910354232174,0.33095856371861154,train
task_3006,0,0.5937340258664197,0.2825333514072033,test
task_3007,0,0.22440739540494783,0.17031877676537213,train
task_3008,0,0.39545853209489046,0.13816085715510962,train
task_3009,0,0.2152160143848214,-0.25640453650123973,train
task_3010,0,0.4165392691815084,0.4296043752806922,train
task_3011,0,0.03864621753059613,0.08941523605840598,train
task_3012,0,0.17210622315887075,0.3452720024938446,train
task_3013,0,0.1880264667599446,0.12795454329956463,train
task_3014,0,0.1100540397931329,0.29496225517214003,train
task_3015,0,0.25755718573116004,0.29306836899028926,train
task_3016,0,-0.06503388487041656,0.25948886418930156,train
task_3017,0,0.1260330853320901,0.22029765857031697,train
task_3018,0,-0.06200129027164175,0.21813395796616314,train
task_3019,0,-0.006351038528951136,0.13036348893497385,train
task_3020,0,0.16644836039416938,0.03184070067432562,train
task_3021,0,-0.022283780032926914,0.09840690951945855,train
task_3022,0,0.6338730777487558,-0.2940828339611793,train
task_3023,0,0.2948733034900979,0.17263224344420625,train
task_3024,0,0.2801482566317167,0.34020310849898316,train
task_3025,0,0.22837606882725564,0.23932387895413731,test
task_3026,0,0.2933452002836861,0.49113620444891254,test
task_3027,0,-0.014447890929354834,0.22603425250060735,train
task_3028,0,-0.11547494862859714,-0.1485249008345842,train
task_3029,0,0.20824043368645295,0.21463127508211996,test
task_3030,0,0.34591876368805774,0.33582522959398975,train
task_3031,0,0.17716964304881241,0.3494460437279282,test
task_3032,0,0.23059619194542236,0.34426011994142236,test
task_3033,0,0.25747952761773396,-0.1337251281436735,train
task_3034,0,0.2472530282128582,0.4205761837205329,test
task_3035,0,0.1143000788951406,0.36157407375551887,test
task_3036,0,0.4752549108755584,0.0388950767083979,train
task_3037,0,-0.10819169181255134,0.41706720933062125,train
task_3038,0,0.09538343602648776,0.9651984302814245,test
task_3039,0,0.0876284122252657,0.07591831754298675,train
task_3040,0,0.2221105954840546,0.11478940202199693,test
task_3041,0,0.023226320777587794,0.1570159404577,train
task_3042,0,0.06450757282093894,0.11150965793146995,train
task_3043,0,0.06459505439781935,0.07841593363812534,test
task_3044,0,0.02101125245127064,-0.037370712677033346,test
task_3045,0,0.1954322762599233,0.16917700515056727,train
task_3046,0,0.479047258193516,0.4645977466177713,train
task_3047,0,0.4220822899579102,0.5037416210424881,train
task_3048,0,0.054018444477169886,0.09851165258752295,train
task_3049,0,0.33762278995442696,0.26889645145715657,train
task_3050,0,0.21148647248387561,-0.11512626120493624,train
task_3051,0,0.1428131852746369,0.18089858915699092,test
task_3052,0,0.16953966171510712,-0.002189686581343553,test
task_3053,0,0.6258910414885785,0.37886345057485604,train
task_3054,0,0.2719820500856606,0.04268185424560947,test
task_3055,0,0.48763253303076737,0.058479791625943994,test
task_3056,0,0.5096516196892162,0.05555992251137348,test
task_3057,0,0.0041846069501607075,0.1240856012907043,test
task_3058,0,0.10385941598033693,0.23423600661879365,train
task_3059,0,0.632699797063157,0.3867376432528351,test
task_3060,0,0.0738945101409664,0.03642330360674362,train
task_3061,0,-0.05515741610238378,0.14587226287953742,train
task_3062,0,0.015551634689932203,0.1594225946021865,train
task_3063,0,0.15264077657632152,0.06287582518001611,test
task_3064,0,0.5049427181929265,0.28476190144793756,test
task_3065,0,0.45487697718651077,-0.08696673499318702,test
task_3066,0,-0.21444214481554374,0.41253347121358946,train
task_3067,0,0.33877710112369297,-0.03463405905295999,train
task_3068,0,0.5234223103730824,-0.017951677572767277,train
task_3069,0,0.25887428210456537,0.12615921386351564,train
task_3070,0,0.28486988866948326,0.3108690659467741,test
task_3071,0,-0.047396508805948534,0.4090381104205963,train
task_3072,0,0.2445524588439775,0.19248948345834127,test
task_3073,0,-0.04811842755155879,0.22864253327417744,train
task_3074,0,-0.12004315818154587,0.1454768659432068,train
task_3075,0,-0.006597146030532658,0.017311431991274995,test
task_3076,0,0.32315656807374193,0.5257229396785692,train
task_3077,0,0.32797495411449895,0.40886629380263323,train
task_3078,0,0.5692115672976514,-0.0760208585607608,test
task_3079,0,0.190534096053346,0.2917552582911469,train
task_3080,0,0.39916444382305005,0.3474633266313649,train
task_3081,0,0.2525748950401594,0.6752175967709528,train
task_3082,0,0.2023804116108116,0.2382260881159766,train
task_3083,0,0.13462634730627684,0.314166978976645,train
task_3084,0,0.24316902826219408,0.3467058767736581,train
task_3085,0,0.4099113014163114,0.319181436549113,train
task_3086,0,0.14307653292465267,-0.23602131336237664,test
task_3087,0,-0.08104643031435588,0.2377445324046404,test
task_3088,0,0.22634617460695802,0.22450792982561762,test
task_3089,0,0.4467939450482943,0.33446258154586295,train
task_3090,0,0.39345072506758094,0.16415629624325317,test
task_3091,0,0.1514552154590355,0.6207359300685371,train
task_3092,0,0.11118385837887357,0.26851510658179606,test
task_3093,0,0.023338417534194328,0.0741099718185268,test
task_3094,0,0.16826832336223424,0.5213783449581295,train
task_3095,0,0.6142756728424408,0.3681927015636036,test
task_3096,0,0.21713541995640034,0.06301273585315476,train
task_3097,0,-0.05503101889148704,-0.13658716613486677,test
task_3098,0,0.1628479888965959,0.5198604805259743,train
task_3099,0,0.28203376780750056,0.15032449531305653,train
task_3100,0,-0.22624878465604265,0.2672790466857377,train
task_3101,0,0.4365148860621852,0.30935292166297723,train
task_3102,0,0.5135991328664985,0.3049547056627654,train
task_3103,0,-0.17621124351605938,0.09184645595393791,test
task_3104,0,0.11259992610475648,0.40084218576135894,train
task_3105,0,0.3778435167694201,0.1134808141638887,train
task_3106,0,0.025696386307422714,0.3809272390583326,train
task_3107,0,0.5723695763001924,0.06432849950043737,test
task_3108,0,0.2857190693310835,0.14886008964036965,test
task_3109,0,-0.018502215052651205,0.26065337467629046,test
task_3110,0,0.015498062180050676,0.07000145119304849,train
task_3111,0,0.09101621733512011,-0.09148548795103983,train
task_3112,0,0.31763946596440273,0.17058282886980167,test
task_3113,0,0.07126089516738329,0.05510443691691391,test
task_3114,0,-0.17499255765581373,0.10787371801834136,train
task_3115,0,0.5252282915606392,0.09208257626265622,test
task_3116,0,0.18111428507817065,0.05173702997937707,train
task_3117,0,0.18845778229234925,0.2741146060844253,train
task_3118,0,0.19281969312810363,0.2207047148612353,test
task_3119,0,0.46548151524424547,0.10790915617220626,train
task_3120,0,0.25084358565180936,0.22142265708063205,train
task_3121,0,0.2746858847144609,0.34284331223083436,train
task_3122,0,0.258552521560246,-0.09156172115945216,train
task_3123,0,0.31366343298088206,0.3235912742206441,train
task_3124,0,0.09173384747503864,0.03559171502293246,test
task_3125,0,0.05137640288709064,0.03402976038694236,train
task_3126,0,0.013831801501603153,0.20405477416491696,train
task_3127,0,0.48911094536366195,0.47257486108067437,train
task_3128,0,0.3146806339668383,0.1941123156177949,train
task_3129,0,0.16414426767764745,0.41746973078276367,train
task_3130,0,0.11367295955778728,0.16721341804102458,train
task_3131,0,0.1080032156545569,0.00809897103572696,train
task_3132,0,0.3391121107040741,0.198271285551876,test
task_3133,0,0.5296076666115492,0.0015840037760431191,train
task_3134,0,0.11615768990121432,0.4551118291337688,train
task_3135,0,-0.0012685992115749334,0.2971673466995438,train
task_3136,0,0.2993035582280584,0.40484241289727274,train
task_3137,0,0.17309444883805084,0.2397837899712117,train
task_3138,0,0.11207978656850998,0.0649786096008233,train
task_3139,0,0.19978876646938415,0.0710535342836631,train
task_3140,0,0.23963466666513134,0.34455690868095673,train
task_3141,0,0.18752915982631657,0.5432923124265698,train
task_3142,0,0.02843535211678863,0.1412888616041616,train
task_3143,0,0.34656666686459425,0.28107858356868276,train
task_3144,0,0.21380908968330672,0.4248440353929152,train
task_3145,0,-0.07615022014759404,0.4701881681434207,train
task_3146,0,0.1989961724068701,0.20051742371477693,train
task_3147,0,0.20264320417879644,0.3465805424851297,test
task_3148,0,0.15532603615637497,-0.23710799421642526,test
task_3149,0,0.18216332791282308,0.22724296149478765,train
task_3150,0,-0.013285597430254509,-0.17667626927158547,train
task_3151,0,0.5407857080872802,0.311932865230036,train
task_3152,0,0.15485473840768427,0.11164526013157386,train
task_3153,0,0.24861068328520253,0.2629985904335903,train
task_3154,0,0.3307770031143171,0.43969300689923174,train
task_3155,0,0.19772423537315822,0.2522202704230838,train
task_3156,0,0.2552106796939507,-0.10916397809632494,test
task_3157,0,-0.3167262671984801,0.5502772480279003,train
task_3158,0,0.25774317196381075,0.0779430972992379,train
task_3159,0,0.25143007719445054,0.2843373322538535,test
task_3160,0,0.2822014819432427,0.1003611458473059,test
task_3161,0,0.13224498061623152,0.0047426740254711275,test
task_3162,0,-0.032375803160255956,0.11989466218274009,train
task_3163,0,0.2600732969769307,0.055239994836494694,train
task_3164,0,0.018279410084405423,0.3892370307711109,train
task_3165,0,0.27522106880780395,0.11586420571852282,train
task_3166,0,0.24053447209578158,-0.014932085546208423,train
task_3167,0,0.3108533696209065,0.41952607956013016,test
task_3168,0,0.11870803099295789,0.41444311101825954,test
task_3169,0,0.1494268210618837,0.00552586159349408,test
task_3170,0,0.280684433946877,0.1835723319093392,test
task_3171,0,-0.0680295608849883,0.16336624690710122,train
task_3172,0,0.14862936011219807,-0.15285678662823682,train
task_3173,0,0.23889720719636606,0.20332074039107162,train
task_3174,0,0.3302249673687639,0.1771062246089167,test
task_3175,0,-0.13530036158830894,0.1471512506764515,train
task_3176,0,0.24259961319425366,-0.034672789112141306,train
task_3177,0,0.16639927510213398,0.37234296034310205,train
task_3178,0,0.07002745550204353,-0.34918349061432824,train
task_3179,0,0.4250316971851957,0.586872843691137,train
task_3180,0,-0.027521974237513097,0.056973052042722294,test
task_3181,0,0.26902014582215916,0.15120259839253947,train
task_3182,0,0.33356730414997104,0.0898389822228992,train
task_3183,0,0.3065596922005725,0.585587581484934,train
task_3184,0,0.247927080643829,0.25538904718921945,train
task_3185,0,-0.10965919540627633,0.18488558929051074,train
task_3186,0,-0.03826185792149811,-0.1370476276390839,train
task_3187,0,0.3494214097108457,0.3752944732774504,train
task_3188,0,0.6620123074977666,0.3162894287593079,train
task_3189,0,0.3530542935436457,0.4616718452789019,train
task_3190,0,0.03376570874077828,0.18064949787697568,train
task_3191,0,0.059182863019942994,-0.01400766540020007,train
task_3192,0,0.3201449480849661,0.5052678312808297,test
task_3193,0,0.45233775440619595,0.33353402957214073,train
task_3194,0,0.23490680824601443,0.434622601235605,test
task_3195,0,0.4555369850607236,0.10510497966244577,train
task_3196,0,0.19962976455374382,0.005422166329444866,train
task_3197,0,0.06990363626109591,-0.1898747238188775,train
task_3198,0,0.2119439649367279,0.17776049099311964,test
task_3199,0,0.020342490957648396,0.5575733766914066,train
task_3200,0,0.3334653362976466,-0.03682153348320644,train
task_3201,0,-0.24971391339845334,0.05130886247865596,train
task_3202,0,0.3331799571555391,-0.004657841818159897,train
task_3203,0,0.09155173782161902,0.2634875804813434,train
task_3204,0,0.35740284444384557,0.36595990387706157,test
task_3205,0,0.14483442129642657,0.4313000949084749,train
task_3206,0,0.5222101850033061,-0.05122028075324947,test
task_3207,0,0.16548545181279065,0.2719723126477065,train
task_3208,0,0.25315957261669847,0.15652369779605368,test
task_3209,0,-0.06392468229858045,0.3437958377273752,train
task_3210,0,0.3676086730696067,0.4038382146993105,train
task_3211,0,0.7060179945450888,-0.08076935002658842,test
task_3212,0,0.3928237626731504,-0.12166847395055058,train
task_3213,0,0.5550040062983771,0.38638907770630426,train
task_3214,0,0.445467259100507,0.5348945015389537,train
task_3215,0,0.04623581869893001,0.10152739257623325,train
task_3216,0,0.4968686005223649,0.1475625334825897,train
task_3217,0,0.22940529340705795,0.27893128740252227,train
task_3218,0,0.44452052812242826,0.33112356850233166,train
task_3219,0,0.35367133367320647,0.042433114665058114,test
task_3220,0,0.18336214757738678,0.031359986505849535,train
task_3221,0,-0.279772052049096,-0.10438132792866395,train
task_3222,0,0.3535444829991391,0.2673916410338692,train
task_3223,0,0.4835468946102319,0.19443770032334415,train
task_3224,0,0.45695895471693215,0.19083768298521245,test
task_3225,0,0.0210824506305079,0.26545307108040905,train
task_3226,0,0.3775963458753639,-0.10370461304554407,train
task_3227,0,-0.12297072472569959,0.017812814096818452,train
task_3228,0,0.27829726332728444,0.12457214377948224,train
task_3229,0,0.06842404034191074,0.30353517720590806,test
task_3230,0,0.09013151577477739,0.5361446970577703,test
task_3231,0,0.7103670149003067,-0.14819339959552008,train
task_3232,0,0.41039038017381846,0.060109696149756114,train
task_3233,0,0.0978608922118976,-0.07817211956661729,test
task_3234,0,0.45028404703782443,0.05320789217946373,train
task_3235,0,0.6630632999943051,0.2276024519152433,test
task_3236,0,0.2175110430235146,-0.12068481843519008,train
task_3237,0,-0.037469925613486804,0.2772291894209139,train
task_3238,0,-0.08603699371430173,-0.03187809856095303,train
task_3239,0,-0.094564063926526,0.01663534133767955,train
task_3240,0,0.3645957286408065,0.14873093241212512,train
task_3241,0,0.1307682628093514,0.432492098399658,test
task_3242,0,0.3290008590495124,-0.08608406679155606,train
task_3243,0,0.02246925535044403,-0.3209063762194288,train
task_3244,0,0.03480450569090504,0.47201900203594,train
task_3245,0,-0.05651170314684484,0.11392312041379388,train
task_3246,0,0.10396650300890677,-0.03295836782127676,train
task_3247,0,0.17539068269519464,0.3878030848676387,test
task_3248,0,-0.19644194598516868,0.6816006226648499,train
task_3249,0,0.10659941415164963,0.07759708439186896,train
task_3250,0,0.21200639705655014,-0.10639845737313014,train
task_3251,0,0.3392291037523453,0.21451796721926655,test
task_3252,0,0.3142788148732717,0.3289357076829014,train
task_3253,0,0.3495581104104153,0.28268453622208045,train
task_3254,0,0.06141963718428181,0.41039227871208134,train
task_3255,0,0.03320416033238788,0.19262094351896594,train
task_3256,0,0.42603928021268334,0.13672778920990974,train
task_3257,0,0.3884687477647662,0.10415451782967469,test
task_3258,0,0.376086651278291,-0.10271379249242041,train
task_3259,0,-0.38237125579157377,0.23677813285035942,test
task_3260,0,0.20717491631636517,0.3128279187243015,train
task_3261,0,0.15810874815713433,0.3469189479668645,test
task_3262,0,0.3936605226492064,0.07578563631331353,train
task_3263,0,0.17809450060532975,-0.2847641630888024,train
task_3264,0,0.27528581274761343,-0.2093242413671465,train
task_3265,0,0.5140223585061696,0.5990243639766839,test
task_3266,0,0.08795426236944459,0.295290330476215,train
task_3267,0,0.27916987592710407,0.12406459816955587,train
task_3268,0,0.14555948423923212,0.2305753090533811,train
task_3269,0,0.3183936799189803,0.39069579510924113,test
task_3270,0,0.2367751997265728,0.25509804161651306,train
task_3271,0,0.12564712763707542,-0.006779555582151792,test
task_3272,0,0.14399627254327452,0.5830516614684826,train
task_3273,0,-0.10912231612030016,0.38823882591381403,train
task_3274,0,0.6047965480967021,0.4180990962400913,train
task_3275,0,0.5460012544582711,-0.1874218258652871,test
task_3276,0,0.3700488228175549,0.1964315707166509,train
task_3277,0,0.3410338639614824,0.2744893185115961,train
task_3278,0,-0.12885100588118198,0.1939485684763001,train
task_3279,0,0.04205822235389289,0.07023138184384162,train
task_3280,0,0.2585636419018478,0.32649024676003796,test
task_3281,0,0.32901543092945235,0.4956879308898375,train
task_3282,0,0.10673258473097795,-0.0327942502401361,test
task_3283,0,0.34325850983715694,0.10390291890130474,train
task_3284,0,-0.049457125837319676,0.14525027966070558,test
task_3285,0,0.10229803478794015,0.16240039300782966,train
task_3286,0,0.14933619511131557,0.0900042780552972,train
task_3287,0,0.5067761243952316,-0.1073483490081244,test
task_3288,0,0.3316066023071823,0.20084502447207173,train
task_3289,0,-0.10495149017338934,0.21086081108089136,train
task_3290,0,0.5820953241473295,0.3392653410102582,train
task_3291,0,0.02943783132164607,-0.15870863335525642,train
task_3292,0,-0.00031002252046058443,0.025980161676338653,test
task_3293,0,-0.20259023670595627,0.009179904407527362,test
task_3294,0,0.13675747392347803,0.20431116495917495,train
task_3295,0,0.272624746309261,0.059608297833058294,train
task_3296,0,-0.04787641457549521,0.22574592027574727,train
task_3297,0,0.06399313211677687,-0.014763943127494406,test
task_3298,0,0.07452818380514964,0.09987656023783564,train
task_3299,0,0.18971167249857956,0.17214631540045353,train
