task,gt,f1,f2,split
task_909,0,0.18801544025784492,0.1612654662147049,train
task_910,0,0.11309644756225289,0.02711515193469037,train
task_911,0,0.12875018139591968,0.09179998156341022,train
task_912,0,0.19099541720450308,-0.009988085752678483,train
task_913,0,0.0526236393311649,0.1067485877198713,test
task_914,0,0.24965138601573073,0.08094688594461462,train
task_915,0,0.25351462348168174,-0.062467832181164334,train
task_916,0,0.23843106206816733,-0.13549222736311028,test
task_917,0,0.3059064364067144,0.0184544611702651,train
task_918,0,0.12841770999786375,0.14986654238244673,train
task_919,0,0.34563558174727715,0.04105293249544161,train
task_920,0,0.11938073842617955,0.1408293053369173,train
task_921,0,0.2306631732854768,0.1499844561402591,train
task_922,0,0.32605932307855695,0.16525756060030095,train
task_923,0,0.3214182737537714,0.1948522352332338,train
task_924,0,0.24275175122592768,0.033727395105428326,test
task_925,0,0.3040700968079461,0.23965353624555852,train
task_926,0,0.17668010458364256,0.21188531393674123,train
task_927,0,0.0398005702403241,0.07506910023517117,train
task_928,0,0.3079206391048605,0.20454500079497895,train
task_929,0,0.3819120141486233,-0.028426463650698786,train
task_930,0,0.2635223492196532,0.18985283753066085,train
task_931,0,0.16390631394386732,0.1847043351380379,test
task_932,0,0.19066981983357517,0.07635625120820058,train
task_933,0,0.3108383631596353,0.1425529531492909,train
task_934,0,0.11389559095466635,0.10359774687674023,train
task_935,0,0.04309547281836651,0.05908324788538807,train
task_936,0,0.1882886111957859,0.16101933491984752,train
task_937,0,0.29150235588251444,0.20232446271426116,train
task_938,0,0.32101065476012736,0.12075063391219329,train
task_939,0,0.27218233098155237,0.14823656870816945,train
task_940,0,0.1883993811709905,-0.06485767503131915,train
task_941,0,0.222685939688635,0.18199764311878064,train
task_942,0,0.18578483172560942,0.13109676442967214,train
task_943,0,0.2912722243387866,0.06723006296351872,train
task_944,0,0.17255982044746399,-0.1749877457420321,train
task_945,0,0.1411247502851632,0.15530710266241135,train
task_946,0,0.32486022867485287,0.03161475198939989,train
task_947,0,0.1589738361610743,0.1490915910086439,test
task_948,0,0.1845836848900317,0.20863347619235945,test
task_949,0,0.019952882084997958,0.006691206936203994,train
task_950,0,0.22795048921790534,0.05978610782358898,train
task_951,0,0.23107748535442446,0.1444065621797985,test
task_952,0,0.10753540861938926,0.08094258086459528,train
task_953,0,0.33383521454339726,0.03231718603923932,train
task_954,0,0.17965060223946183,0.14893593138150296,test
task_955,0,0.4091668622889381,0.15746483617733828,train
task_956,0,0.07366036922441926,0.014695108933471271,test
task_957,0,0.11277838089993662,0.14266393965377036,train
task_958,0,0.23120000573991095,0.03508663335807215,train
task_959,0,0.037402534292114376,0.2078061486983625,train
task_960,0,0.2645566881992856,0.1518056217018781,test
task_961,0,0.20289676533945936,-0.017290841956469724,test
task_962,0,0.11258718269214085,0.2526511613773111,test
task_963,0,0.03751332664565493,0.08226799007307098,train
task_964,0,0.11381775979794878,0.17456002718910837,test
task_965,0,0.1154323883231464,-0.06907045289624938,train
task_966,0,0.18646954335506905,0.08586809668542696,train
task_967,0,0.0018264664445564738,0.06820505936215385,train
task_968,0,0.26568431835600315,0.08839248115757992,train
task_969,0,0.31547945085880896,0.141398074825794,train
task_970,0,0.19066738542044448,0.2957561768488592,train
task_971,0,0.2051481236310737,0.07869632580179046,test
task_972,0,0.31537390718661873,0.03018148874281676,train
task_973,0,0.07912225079896906,0.004245696341534558,train
task_974,0,0.17612247833005987,0.2571779327247403,train
task_975,0,0.3437671427134372,0.25430140906684406,train
task_976,0,0.2480084188109789,-0.1241602694831947,train
task_977,0,0.36396951954769935,-0.04283898144166781,train
task_978,0,0.11230312554970327,0.11661165041321955,train
task_979,0,0.28680751321604325,0.06466913698743856,train
task_980,0,0.10805975987089494,0.3162520331547023,test
task_981,0,0.24353459507446815,0.19599027661286064,train
task_982,0,0.3817281879209281,0.39876601851005244,train
task_983,0,0.0011863458449017372,0.1616470792482493,train
task_984,0,0.40890373560049886,0.14115866769956215,test
task_985,0,0.08657256808828225,-0.04616849870265213,train
task_986,0,0.2437574536637172,-0.011519795736587055,test
task_987,0,0.1943567651926824,-0.10278788962556515,train
task_988,0,0.3168507840012102,0.08880019820219193,train
task_989,0,0.1888465581227884,0.11733985703603025,train
task_990,0,0.3234297016593574,0.06474055480615311,train
task_991,0,0.11784678570663555,0.09682922034841872,train
task_992,0,0.22155323805247984,0.07024388512930009,train
task_993,0,0.4258260575382586,0.12728265386958176,test
task_994,0,0.026683240784263484,0.14253007257467173,train
task_995,0,0.044381353967303916,0.14088064229809,test
task_996,0,0.23810484635882517,0.10904330870034652,train
task_997,0,0.3080897235002235,0.009782103083255389,test
task_998,0,0.23388116625363764,-0.08061663863361193,train
task_999,0,0.19944560397319452,0.22156608149135773,train
task_1000,0,0.2603863704634142,0.3001104116835521,train
task_1001,0,0.1634320142012574,0.07375557982748808,train
task_1002,0,0.09038309516944505,0.06813948064360302,test
task_1003,0,0.19807876615174724,0.2271771050304067,train
task_1004,0,0.13367009718781647,0.22628471087368282,test
task_1005,0,0.4177614192244682,-0.015681067012168454,train
task_1006,0,0.2225701661732748,0.12939093442822835,train
task_1007,0,0.14064754671997787,0.1612785969836163,test
task_1008,0,0.16912721169716183,0.0682121512780832,train
task_1009,0,0.0968329214354271,0.025878276366431516,test
task_1010,0,0.07374215048040669,0.0475336583417205,test
task_1011,0,0.31611429180660955,0.18229704118582168,test
task_1012,0,0.21203262601795683,0.18869860969504665,test
task_1013,0,0.14025878212593823,0.20817051319348023,test
task_1014,0,0.24351065508843817,-0.04636145888961546,train
task_1015,0,0.006640849419359607,0.014775622717209308,train
task_1016,0,0.15490929558134645,0.20425288943147124,train
task_1017,0,0.10075711328229099,0.11439638656439764,train
task_1018,0,0.24946838464720417,0.1912390944959727,test
task_1019,0,0.32132120552590604,-0.13048171672195835,train
task_1020,0,0.26015183748830323,-0.12903847928226178,train
task_1021,0,0.16723145290656125,0.0034797534699446686,test
task_1022,0,0.37336530575671223,0.08919225907575022,test
task_1023,0,0.2715816438161548,0.08852314471098449,train
task_1024,0,0.2585416678737015,0.014034537394802704,test
task_1025,0,0.26079691139388567,0.1851601068329098,test
task_1026,0,0.08647142347625121,0.0461438687126732,train
task_1027,0,0.3195914330128451,-0.0624996250674322,test
task_1028,0,0.28587988676225684,0.23146857204245275,train
task_1029,0,0.331646604528909,-0.047050581274198006,train
task_1030,0,0.18507646673701844,0.1111249181029848,train
task_1031,0,0.2580918169499114,0.17992471224329112,test
task_1032,0,0.1338634749198761,0.13970852826195196,train
task_1033,0,0.10566999135193614,0.20748784332796744,test
task_1034,0,0.12773946559076155,0.05798057007579125,train
task_1035,0,0.2624629252398775,0.21877072708253598,train
task_1036,0,0.0187730122204596,0.15743040129543925,train
task_1037,0,0.17243443857152588,0.1027638011784485,test
task_1038,0,0.17707250816766965,0.3673633318392798,train
task_1039,0,0.3811637804222366,0.13058544289423507,train
task_1040,0,0.22095883974950783,0.11507563214361204,train
task_1041,0,0.20407276608660846,0.06042715325814027,test
task_1042,0,0.17127290755179797,0.2786139309658219,train
task_1043,0,0.060685542972202106,0.025033192426655818,test
task_1044,0,0.20490738357547503,0.13320695130044913,test
task_1045,0,0.30995054242692877,0.3466002769009915,train
task_1046,0,0.23285168001291845,0.17180181629554098,train
task_1047,0,-0.0005140011732257255,-0.021594033114056305,test
task_1048,0,0.3678366501348268,0.2867377808164391,train
task_1049,0,0.19376468159821583,0.03459421108000724,train
task_1050,0,0.19844662842657773,0.029745888853902974,train
task_1051,0,0.16449679698319747,0.22758809512577347,train
task_1052,0,0.5053871073559761,0.24787948294039425,train
task_1053,0,0.16435341909961598,0.09057851998341429,test
task_1054,0,0.10000499042042364,0.2851770540235563,test
task_1055,0,0.06383185985115208,0.06097525217932265,train
task_1056,0,0.45701889104924426,0.18975720187121617,test
task_1057,0,0.22945042999486845,0.08562108492185626,train
task_1058,0,0.25188065000861093,0.30493669472137874,train
task_1059,0,0.16099978938540138,0.11957720282635143,train
task_1060,0,0.2764882895046028,0.06011457789165603,train
task_1061,0,0.21539198696359094,0.05948861332599475,train
task_1062,0,0.2089167316935781,0.18618798808647036,test
task_1063,0,0.12587150333108588,0.13764037426964124,train
task_1064,0,0.2781344728362802,-0.0013788838274703952,test
task_1065,0,0.28613279207639786,0.06908046298120848,test
task_1066,0,-0.05968654394870193,0.09269956657084133,test
task_1067,0,0.22695644743005516,0.08875765438075228,train
task_1068,0,0.06865402422956216,-0.053528057040283794,test
task_1069,0,0.09208807714927975,0.2185456744567239,train
task_1070,0,0.2213172281213951,0.0743191882995646,train
task_1071,0,0.14030573778763072,0.06580867897429221,test
task_1072,0,0.27592757793144385,0.07667287876724446,train
task_1073,0,0.2741531079664386,0.08911851288334706,train
task_1074,0,0.2632637169541392,0.17589861190166084,test
task_1075,0,0.1978794488270957,0.08855441398652944,train
task_1076,0,0.33621474878926894,0.02568308907116594,train
task_1077,0,0.28010146485835385,-0.012188415970831576,test
task_1078,0,0.26684763991529203,0.09547694560369803,train
task_1079,0,-0.06865890419557558,0.13906147773347582,test
task_1080,0,0.29048850433344525,0.17714653184124962,train
task_1081,0,0.2272608531798186,0.15352300471021152,train
task_1082,0,0.3256891644408919,0.2745230031035526,test
task_1083,0,0.3904372537084741,0.11772111589840528,train
task_1084,0,0.22260791605336738,0.12215589607537136,test
task_1085,0,0.12755825527803144,0.1347323822517043,train
task_1086,0,0.22473545796145666,-0.04629244499225382,test
task_1087,0,0.2382729663396812,0.2571384636255133,train
task_1088,0,0.24506267554842276,-0.011160710247775499,train
task_1089,0,0.24569712836123278,0.2516413057193204,train
task_1090,0,0.15537765859827574,0.24093153885148413,train
task_1091,0,-0.029156608600128614,0.03721715450410408,train
task_1092,0,0.09156625941728623,0.22680480817343734,train
task_1093,0,0.2905823805147052,0.2600833078277871,train
task_1094,0,0.2510987683896186,0.37603694968382306,train
task_1095,0,0.22159825343776132,0.04850229690055764,train
task_1096,0,0.1094105710092796,0.02579736925451409,test
task_1097,0,0.054366571576775186,0.12322367853523765,train
task_1098,0,0.15806048365478603,0.018639017086988438,train
task_1099,0,0.30899230169680825,0.24056788884423277,train
task_1100,0,0.19746179086131907,0.22942918159316816,train
task_1101,0,0.333356523381107,-0.020426594309249382,train
task_1102,0,0.20694935158140051,0.018001742699872467,test
task_1103,0,0.1670428614348449,0.36282655386753093,train
task_1104,0,0.3251682110948416,0.08525350203060794,test
task_1105,0,0.1106624379067022,0.12319044789924781,test
task_1106,0,0.1779888759739865,0.08582940079948712,train
task_1107,0,0.22208815886772476,0.017548083641611423,train
task_1108,0,0.137153679421821,0.06461787779472417,train
task_1109,0,0.16816388374789915,0.007913428505146342,test
task_1110,0,0.13782524454605555,-0.08824549626877695,test
task_1111,0,0.11470051090412746,0.15878719575757413,train
task_1112,0,0.187380877435601,0.05577295192413626,test
task_1113,0,0.1529077470901614,0.14556655886115732,test
task_1114,0,0.366295063671582,0.01002023707576774,train
task_1115,0,0.1698815566222945,0.07287441300209302,train
task_1116,0,0.38916576545201964,0.16418543330574709,train
task_1117,0,0.27469321824867243,0.22747956723380455,train
task_1118,0,0.12007927342139897,0.06363106967606746,train
task_1119,0,0.2655846600461296,0.24631040278163777,train
task_1120,0,0.18722705016738794,0.054550357785480195,test
task_1121,0,0.22020022037263529,0.24513976723328512,train
task_1122,0,0.00018313051472079733,0.06426127235527182,train
task_1123,0,0.23359428943050176,0.18947068795131666,train
task_1124,0,0.013499151702389883,0.010138562538731744,train
task_1125,0,0.3201002934086261,0.08429929729692258,train
task_1126,0,0.33589262702088446,0.18653386639895672,train
task_1127,0,0.225833291919038,0.12620393021250903,test
task_1128,0,0.12782968208059992,0.2221733459217089,train
task_1129,0,-0.07990218900298485,0.07704004245353034,train
task_1130,0,0.17924036033154267,0.2661428354933535,train
task_1131,0,0.28268340058928143,0.05021271376188807,train
task_1132,0,0.21753514733114263,-0.09174886615770356,train
task_1133,0,0.2947074127143679,0.1937246639075853,train
task_1134,0,0.28478725567417457,0.1803312022432901,test
task_1135,0,0.30299884360029394,0.20581892537428534,train
task_1136,0,0.2977320614448685,0.14348871835864682,test
task_1137,0,0.1593243506897578,0.30232928205971416,train
task_1138,0,0.09287257001028515,0.06757374480700323,train
task_1139,0,0.07137957723436719,0.13554471510051885,train
task_1140,0,0.3638596207675697,0.011622788455570271,train
task_1141,0,0.19777109860339379,0.1318015922684659,train
task_1142,0,0.1997058384673449,-0.09240138693021005,train
task_1143,0,0.05001067981597493,0.24163958847217318,train
task_1144,0,0.12578311450014917,0.10361892039128134,train
task_1145,0,0.22279291923903027,-0.13702860434660555,test
task_1146,0,0.1466215933554173,-0.08388015342399943,test
task_1147,0,0.18105754038412014,-0.046978414356659226,test
task_1148,0,0.3189763340408331,0.2067906492322606,train
task_1149,0,0.391464761765141,-0.023958409482844084,train
task_1150,0,0.4183116335806919,-0.06300273296925393,train
task_1151,0,0.22148463565447146,0.018999467757139774,test
task_1152,0,0.10388499972195633,0.03401885960908156,train
task_1153,0,0.18777656337714055,0.036796528814867197,train
task_1154,0,0.18599887642943028,0.022907038822728543,test
task_1155,0,0.30590601060985545,-0.05049746619339088,train
task_1156,0,0.08271340261174671,0.09198066040362884,train
task_1157,0,0.26998785485913196,0.28575327092251823,train
task_1158,0,-0.017184419105694765,0.10051886045671046,train
task_1159,0,0.07431705228430704,0.1604126908198669,train
task_1160,0,0.08346849496353584,0.12353314056542487,test
task_1161,0,0.22187586105192802,0.17808460873652684,train
task_1162,0,0.0629676748230241,0.14416192976196104,test
task_1163,0,0.09494420060365683,0.12015910806979098,train
task_1164,0,0.3047292931077416,0.11468248853766659,train
task_1165,0,-0.03985253842901465,0.21673629597462268,train
task_1166,0,0.19267891818118393,0.041983080530869236,test
task_1167,0,0.08541290539922103,-0.1451764154307411,train
task_1168,0,0.15751461851427281,0.0021269111841109023,train
task_1169,0,0.27697502509015975,0.0771499598920724,test
task_1170,0,0.07309910699631333,-0.04048658056927168,test
task_1171,0,0.1726529948391356,0.14976911486394592,test
task_1172,0,0.10719382724731735,0.22065799171954717,test
task_1173,0,0.27165556269550417,-0.06490339542645585,train
task_1174,0,0.0712114025746938,-0.0012053186214967954,train
task_1175,0,0.14134175809014718,0.06386746081976398,train
task_1176,0,0.3786699060374716,-0.13694730429927665,train
task_1177,0,0.381043021787506,0.10081767653104864,train
task_1178,0,0.1474813397844001,0.09317951802639145,train
task_1179,0,0.25067836799117743,0.09209662552543005,train
task_1180,0,0.3439688683858697,0.15180744087582115,train
task_1181,0,0.18567687694701696,0.24040872011582012,train
task_1182,0,0.26595695964379173,0.06335071618296445,train
task_1183,0,0.15362019114818087,0.09690749514677231,test
task_1184,0,0.18458759600315008,-0.06259712369918524,test
task_1185,0,0.22473231912658576,0.1358794936098937,test
task_1186,0,0.25435303048287916,0.007728009499624586,train
task_1187,0,0.31366730809485777,0.12482767655058419,train
task_1188,0,0.4314505100392418,0.16059689329638957,test
task_1189,0,0.24645331741763687,0.039804959191321466,test
task_1190,0,0.12405915764103437,0.19631588051145996,train
task_1191,0,0.15748633979635768,0.011377222575466292,test
task_1192,0,0.19598298984022305,0.10920265970237666,test
task_1193,0,0.1856322667647084,0.1757131661816262,train
task_1194,0,0.08106225525707965,0.004512147140849104,train
task_1195,0,0.30187310805034795,0.21274101149536248,test
task_1196,0,-0.00028662335024903784,0.09591434923103624,test
task_1197,0,0.11523436435048566,0.21924141789110654,test
task_1198,0,0.22635101391072485,0.06761658177236277,test
task_1199,0,0.11417272947469889,0.1309394742930753,train
task_1200,0,-0.027100457498893338,0.11865436464435922,train
task_1201,0,0.33162651077178806,0.034050925849056,train
task_1202,0,0.2217392996869247,0.004162934003175314,train
task_1203,0,0.33083794466602323,0.024905344817769348,train
task_1204,0,0.24105147320042647,0.3039660718878775,test
task_1205,0,0.16226073254128717,0.06163220892160897,test
task_1206,0,0.27128376921226094,0.020469333664852152,test
task_1207,0,0.36071912371900666,0.042098942270977005,train
task_1208,0,0.18719492557033163,-0.004684585885863152,test
task_1209,0,0.29981055967948783,-0.0819188459916819,test
task_1210,0,0.30512992292810187,0.24857323628053354,test
task_1211,0,0.12169764210189007,0.27122143991837755,train
task_1212,0,0.16324482225266024,0.17757539018949917,test
task_1213,0,0.24078415212730753,0.07715532576584234,train
task_1214,0,0.022777381057585616,0.040173436630444995,train
task_1215,0,0.08143954251801783,0.19253707265247744,train
task_1216,0,0.2219235035161093,0.08021263850128459,train
task_1217,0,0.10691232084813634,0.2394286077650692,test
task_1218,0,0.2345848695451976,0.15705143479932632,train
task_1219,0,0.2112386159933916,0.12709845600281927,train
task_1220,0,0.11254204077878899,0.19030264099083888,test
task_1221,0,0.26660034207481553,0.1818106186602024,train
task_1222,0,0.05980027854618608,0.12651064842086623,train
task_1223,0,0.28199517809108604,0.041703425085227744,test
task_1224,0,0.20378964271467087,0.010072832533038076,test
task_1225,0,0.019876903501787807,0.20755138707861134,test
task_1226,0,0.383858025889376,-0.028655305033136708,train
task_1227,0,0.3166998562792509,0.21633382681009114,test
task_1228,0,0.2171033667292244,0.09808347759177989,train
task_1229,0,0.3031635864033429,0.17816666687634722,test
task_1230,0,0.2818706158992208,0.040793608719462075,test
task_1231,0,0.1212233392474511,0.12773625886127604,train
task_1232,0,0.2215716575637553,-0.014166785410073518,train
task_1233,0,0.38699119752561023,-0.044905900100052215,test
task_1234,0,0.366206415992567,0.10529246385816628,train
task_1235,0,0.19262494722875273,-0.019760567400204196,train
task_1236,0,0.17093501147216209,0.2483885553077878,train
task_1237,0,0.0806178912722378,0.17536498348195792,train
task_1238,0,0.14170704670742074,0.01251633117641028,test
task_1239,0,0.27918011456461145,0.16524817062013164,train
task_1240,0,0.20435756171739522,0.1538246134188668,train
task_1241,0,0.1919073792242397,0.14548564271622402,test
task_1242,0,0.11087966064889576,0.1879630340752934,train
task_1243,0,0.17481557084094962,0.08299853238810027,train
task_1244,0,0.1807934438229458,-0.032171497351866724,train
task_1245,0,0.33809683563672577,0.13715234804915952,train
task_1246,0,0.2552760845216645,0.22817177591572868,test
task_1247,0,0.3565388802597693,0.10248196058684393,train
task_1248,0,0.2677911293437061,0.11213160545889118,train
task_1249,0,0.23022086081834545,0.06810393181660153,train
task_1250,1,-0.11717347332767465,-0.07343050925658526,train
task_1251,1,-0.3651912757409522,0.057024607877886796,train
task_1252,1,-0.19712484909330638,-0.18554572053219603,train
task_1253,1,-0.22365035854908782,-0.28132574189022785,train
task_1254,1,-0.19070956885651275,-0.20515676470261157,train
task_1255,1,-0.2363022759527959,0.015175682161056067,test
task_1256,1,-0.23017617423577524,-0.15905364760204088,train
task_1257,1,-0.3790688332806169,-0.16413387381490496,test
task_1258,1,-0.2588764388869148,-0.15898629818830326,test
task_1259,1,-0.23137523211275618,-0.33669284380694503,train
task_1260,1,-0.21573303670963512,-0.16457515743964146,train
task_1261,1,-0.05913895318359369,-0.14719373918103706,train
task_1262,1,-0.13604245734887294,-0.16720218317637692,train
task_1263,1,-0.07963439754423203,-0.12446704925615859,train
task_1264,1,-0.16386648017299774,-0.13727262140954044,train
task_1265,1,-0.11401947122469547,0.027420244650174036,test
task_1266,1,-0.059767330193541274,-0.12174452186184191,test
task_1267,1,-0.18712026135547222,0.013143621632266428,train
task_1268,1,-0.17909427566940941,-0.04779125586958344,train
task_1269,1,-0.2195549571692486,-0.3561796588877605,train
task_1270,1,-0.17766094722329967,-0.007164049263164565,train
task_1271,1,-0.05886605608807824,-0.015727305446524315,train
task_1272,1,-0.29591763919437475,-0.1399901562534542,train
task_1273,1,-0.054274080539648356,-0.12838065861034453,train
task_1274,1,-0.022281801812594787,-0.1837551891749889,train
task_1275,1,-0.14130271792051377,-0.14560698515353923,train
task_1276,1,-0.170758180918406,-0.0715879492952753,train
task_1277,1,-0.07915560263426927,-0.0017090556343535568,train
task_1278,1,-0.14691760567019296,-0.021972628064601304,train
task_1279,1,-0.05328503789417258,-0.23520817300584634,train
task_1280,1,-0.18998041023146503,-0.03727361790386034,train
task_1281,1,-0.37546720183985727,-0.05999894104501667,train
task_1282,1,-0.21408062182422521,-0.31337338656411295,train
task_1283,1,-0.20108525923753684,-0.04256285976792881,test
task_1284,1,-0.22452392222314832,0.04303016490176831,train
task_1285,1,-0.04942562889448496,0.007892683970181363,train
task_1286,1,-0.18262427123282265,-0.09930107477044496,train
task_1287,1,-0.05069322936073109,-0.14406731331285716,train
task_1288,1,-0.15174447139033231,-0.051321002269195504,train
task_1289,1,-0.2852778698281163,-0.0037523723621698257,train
task_1290,1,-0.2821234785139516,-0.006724359969655383,train
task_1291,1,-0.032244750296374,-0.06126885288178618,train
task_1292,1,-0.3579601323921122,-0.13283915990424208,test
task_1293,1,-0.20580826392562118,-0.03283855992403331,test
task_1294,1,-0.22628060047582807,-0.1863935004944346,train
task_1295,1,-0.4214157112723357,0.04170090555189737,train
task_1296,1,-0.12813633235533034,-0.16290053941705201,train
task_1297,1,-0.297460145994258,-0.24876562472547706,test
task_1298,1,-0.307592134626667,-0.053527717073191,train
task_1299,1,-0.15257300539910926,-0.22494638214020124,test
task_1300,1,-0.15717663825161984,-0.20911097311540439,train
task_1301,1,-0.20319787083050558,-0.0996935948506093,test
task_1302,1,-0.1857918990842105,-0.16009084233236537,train
task_1303,1,-0.11856937406138279,-0.3583460631676595,train
task_1304,1,-0.21851451292297966,0.06315229394813279,train
task_1305,1,-0.2198074968012238,-0.12128261049184681,train
task_1306,1,-0.1767130616616739,-0.056697021812523334,test
task_1307,1,-0.11922016271894938,-0.17811452815233622,train
task_1308,1,-0.15171770603517962,-0.007392193360794497,test
task_1309,1,-0.26890158775329454,0.06785003490828509,train
task_1310,1,-0.12158863098089367,0.057655278523700754,train
task_1311,1,-0.18109161734153387,-0.025494867497275017,train
task_1312,1,-0.12909375348362714,-0.13486250855875834,train
task_1313,1,-0.4030337770314717,0.019484949458162037,test
task_1314,1,-0.1322019567383506,-0.029893626025657816,train
task_1315,1,-0.17324914050737833,0.054868305182426885,train
task_1316,1,-0.28974460182073813,-0.17712261030320123,train
task_1317,1,-0.28200448707179476,-0.26554631129879824,test
task_1318,1,-0.14869507369896576,-0.029736417892160347,train
task_1319,1,-0.2660587440391662,-0.14315270100116423,train
task_1320,1,-0.11924875390124917,-0.14317300477076822,train
task_1321,1,-0.18090535780331055,0.0587405433142284,train
task_1322,1,-0.28964519977010994,-0.08598269408654599,test
task_1323,1,-0.18908803207481079,-0.16650217278151483,test
task_1324,1,-0.17116381896282568,-0.06952659982266754,train
task_1325,1,-0.02832516578607408,-0.21187792342432105,train
task_1326,1,-0.1644345916916917,0.07397355524284546,train
task_1327,1,-0.25012551529121413,-0.11439445085400467,train
task_1328,1,-0.25674774268892236,-0.15732424165509717,test
task_1329,1,-0.14321524382553008,-0.044890035078231985,test
task_1330,1,-0.15782709771712897,-0.16572199724032333,train
task_1331,1,-0.24617850207599118,0.08315589388189668,test
task_1332,1,-0.13659513524607952,-0.09482192485816417,train
task_1333,1,-0.06211581890686696,-0.0197045001679938,train
task_1334,1,-0.2604542561411144,-0.2598604423880505,train
task_1335,1,-0.27054978615390946,0.035325927141025865,train
task_1336,1,-0.0566833783300254,-0.20339237021578035,train
task_1337,1,-0.2844758271448536,0.005861995192142894,test
task_1338,1,-0.14487637755120525,-0.027096680469399295,train
task_1339,1,-0.44574098153645436,-0.12260614814725464,train
task_1340,1,-0.16202424957817152,-0.1608168331114188,train
task_1341,1,-0.18872604846058977,-0.20426612523509005,train
task_1342,1,-0.0038885855766374045,-0.0976415614804,train
task_1343,1,-0.18929485938609586,-0.049917841484200455,train
task_1344,1,-0.2936920441917615,-0.059308980911835424,train
task_1345,1,-0.4571873100489756,-0.11993334880523092,train
task_1346,1,-0.06213614420349825,-0.1956483999558713,test
task_1347,1,-0.3432881488729028,-0.02859221766622498,train
task_1348,1,-0.06750660674720188,-0.06685640888586655,train
task_1349,1,-0.3087634816275877,-0.06002381679918514,train
task_1350,1,-0.3853854580270696,-0.09120941131959642,train
task_1351,1,-0.34663841729286415,-0.021616148359373658,test
task_1352,1,-0.10149117410609637,-0.20385591145468768,test
task_1353,1,-0.2243431851758698,-0.14734165003487618,train
task_1354,1,-0.20264924722773484,-0.14069872199661862,test
task_1355,1,-0.12192193188547715,-0.05449931517989276,train
task_1356,1,0.016604068495671698,-0.02895092849382358,train
task_1357,1,-0.05002769835200521,-0.07040369787132028,test
task_1358,1,-0.24563045786507737,-0.2700031542693344,train
task_1359,1,-0.08996855746120443,-0.12589934834043973,train
task_1360,1,-0.39628771524209994,-0.16178019188305653,train
task_1361,1,0.04690724081421621,-0.165624958327317,train
task_1362,1,-0.026465920026524314,-0.08430979574837556,train
task_1363,1,-0.3952907300671693,-0.22665742471174816,train
task_1364,1,-0.34387025668384175,-0.008864048266758157,train
task_1365,1,-0.15329844058078299,-0.10194008121160555,train
task_1366,1,-0.17923800526741984,-0.16353396320435132,train
task_1367,1,-0.3497772618181617,0.04291447891615055,test
task_1368,1,-0.3250583313260753,-0.01995812479054339,train
task_1369,1,-0.4683355122889591,-0.20164486378451363,train
task_1370,1,-0.25131951852641277,-0.03764789320596129,test
task_1371,1,-0.05568142538117432,-0.1328163109599404,train
task_1372,1,-0.11380106540373765,-0.2567767187991946,train
task_1373,1,-0.0898472717585505,0.0026076200274687267,test
task_1374,1,-0.21006943676499687,-0.06772188433529197,train
task_1375,1,-0.140492995998745,-0.15926767442983933,train
task_1376,1,-0.2895018924653602,-0.02528342102127562,train
task_1377,1,-0.2712326031481285,-0.28941551366451906,train
task_1378,1,-0.07977782749486428,0.009223549370675127,train
task_1379,1,-0.13412768616334964,-0.16907027366096072,train
task_1380,1,-0.14093046818823315,-0.11499153515063593,train
task_1381,1,-0.3202882939140097,-0.13334843049313108,test
task_1382,1,-0.16366831592053965,-0.2345181019950991,train
task_1383,1,-0.05074118745241074,-0.297513923250635,train
task_1384,1,-0.04299866090366386,-0.1281375330606116,train
task_1385,1,-0.11589523004675834,-0.2317828302320881,test
task_1386,1,-0.3453663245179351,-0.06055166915220089,train
task_1387,1,-0.23340237557653926,0.010856361000322681,train
task_1388,1,-0.2973003251846921,-0.14260539375912445,train
task_1389,1,-0.26965005524740837,0.04178791380195157,test
task_1390,1,-0.2116187722730702,-0.14867555003110183,test
task_1391,1,-0.3008985149000614,-0.09123942398078978,train
task_1392,1,-0.2507650547974861,-0.07371438783386879,train
task_1393,1,-0.13934034602053819,-0.09348482374495118,test
task_1394,1,-0.24173410733258793,-0.16190063286598774,train
task_1395,1,-0.13899029384457778,-0.35200891030345827,test
task_1396,1,-0.21894187693515993,-0.19984209100570915,train
task_1397,1,-0.16651338644113142,-0.15968282832013558,test
task_1398,1,-0.25436232175031775,-0.1843059148186114,test
task_1399,1,-0.18184188968521173,-0.0817853076728016,train
task_1400,1,-0.192983898947104,-0.1439514976447269,train
task_1401,1,-0.17486195308829133,-0.25595620836560196,train
task_1402,1,-0.22007644568174842,-0.01758216674561658,train
task_1403,1,-0.17091738602202153,-0.18726832618966588,test
task_1404,1,-0.12129327944712005,0.00438187095823124,train
task_1405,1,-0.21273841460081,-0.1042455941041515,test
task_1406,1,-0.24590314889335535,0.019689682351336252,train
task_1407,1,-0.30877181764163186,-0.17946024700836566,train
task_1408,1,-0.026259083757496887,-0.22356360363715846,train
task_1409,1,-0.22163215990542268,-0.13591250222071538,train
task_1410,1,-0.09168580556631763,-0.20983137334624347,train
task_1411,1,-0.3261086689237651,-0.07984215112130345,test
task_1412,1,-0.1010255191048831,-0.2678511476609998,train
task_1413,1,-0.23741475477528884,-0.26472898138318457,train
task_1414,1,-0.07184731682482534,-0.15549935378776913,train
task_1415,1,-0.26877994676207884,-0.2730582410225577,test
task_1416,1,-0.28045282271933686,0.06277028263576076,train
